src_ip,src_port,@timestamp,timestamp,hour,day_of_week,date
192.168.1.88,59354.0,2025-07-30 10:58:32.050000+00:00,2025-07-30T10:58:29.966Z,10,2,2025-07-30
192.168.1.88,59348.0,2025-07-30 10:58:32.050000+00:00,2025-07-30T10:58:29.965Z,10,2,2025-07-30
192.168.1.88,59348.0,2025-07-30 10:58:32.050000+00:00,2025-07-30T10:58:29.963Z,10,2,2025-07-30
192.168.1.88,59334.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:25.000Z,10,2,2025-07-30
192.168.1.67,57977.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:24.997Z,10,2,2025-07-30
192.168.1.88,44880.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:24.982Z,10,2,2025-07-30
192.168.1.88,44868.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:24.982Z,10,2,2025-07-30
192.168.1.88,44890.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:24.975Z,10,2,2025-07-30
192.168.1.88,44896.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:24.975Z,10,2,2025-07-30
192.168.1.88,44880.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:24.975Z,10,2,2025-07-30
192.168.1.88,44860.0,2025-07-30 10:58:27.032000+00:00,2025-07-30T10:58:24.962Z,10,2,2025-07-30
192.168.1.88,59324.0,2025-07-30 10:58:27.031000+00:00,2025-07-30T10:58:25.016Z,10,2,2025-07-30
192.168.1.67,57976.0,2025-07-30 10:58:27.031000+00:00,2025-07-30T10:58:25.014Z,10,2,2025-07-30
192.168.1.12,58100.0,2025-07-30 10:58:22.027000+00:00,2025-07-30T10:58:19.973Z,10,2,2025-07-30
192.168.1.94,59317.0,2025-07-30 10:58:22.026000+00:00,2025-07-30T10:58:19.986Z,10,2,2025-07-30
192.168.1.67,57977.0,2025-07-30 10:58:22.026000+00:00,2025-07-30T10:58:19.985Z,10,2,2025-07-30
192.168.1.88,44846.0,2025-07-30 10:58:22.026000+00:00,2025-07-30T10:58:19.984Z,10,2,2025-07-30
192.168.1.88,44830.0,2025-07-30 10:58:22.026000+00:00,2025-07-30T10:58:19.977Z,10,2,2025-07-30
192.168.1.88,44816.0,2025-07-30 10:58:22.026000+00:00,2025-07-30T10:58:19.976Z,10,2,2025-07-30
192.168.1.88,44816.0,2025-07-30 10:58:22.026000+00:00,2025-07-30T10:58:19.974Z,10,2,2025-07-30
192.168.1.67,57982.0,2025-07-30 10:58:22.025000+00:00,2025-07-30T10:58:19.987Z,10,2,2025-07-30
192.168.1.88,42814.0,2025-07-30 10:58:17.056000+00:00,2025-07-30T10:58:14.999Z,10,2,2025-07-30
192.168.1.88,42804.0,2025-07-30 10:58:17.056000+00:00,2025-07-30T10:58:14.968Z,10,2,2025-07-30
192.168.1.88,44802.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:15.039Z,10,2,2025-07-30
192.168.1.67,57982.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:15.039Z,10,2,2025-07-30
192.168.1.88,44786.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:15.036Z,10,2,2025-07-30
192.168.1.67,57975.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:15.035Z,10,2,2025-07-30
192.168.1.88,42828.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:15.003Z,10,2,2025-07-30
192.168.1.88,42824.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:15.003Z,10,2,2025-07-30
192.168.1.88,42822.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:15.002Z,10,2,2025-07-30
192.168.1.88,42822.0,2025-07-30 10:58:17.055000+00:00,2025-07-30T10:58:14.999Z,10,2,2025-07-30
192.168.1.88,42792.0,2025-07-30 10:58:12.031000+00:00,2025-07-30T10:58:09.968Z,10,2,2025-07-30
192.168.1.88,42790.0,2025-07-30 10:58:12.031000+00:00,2025-07-30T10:58:09.967Z,10,2,2025-07-30
192.168.1.88,42790.0,2025-07-30 10:58:12.031000+00:00,2025-07-30T10:58:09.967Z,10,2,2025-07-30
192.168.1.67,57978.0,2025-07-30 10:58:12.030000+00:00,2025-07-30T10:58:09.988Z,10,2,2025-07-30
192.168.1.67,57975.0,2025-07-30 10:58:12.030000+00:00,2025-07-30T10:58:09.987Z,10,2,2025-07-30
192.168.1.88,42798.0,2025-07-30 10:58:12.030000+00:00,2025-07-30T10:58:09.986Z,10,2,2025-07-30
192.168.1.67,57976.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:05.104Z,10,2,2025-07-30
192.168.1.88,42778.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:05.070Z,10,2,2025-07-30
192.168.1.67,57982.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:05.069Z,10,2,2025-07-30
192.168.1.88,56934.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:04.996Z,10,2,2025-07-30
192.168.1.88,56918.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:04.996Z,10,2,2025-07-30
192.168.1.88,56910.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:04.995Z,10,2,2025-07-30
192.168.1.88,56940.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:04.994Z,10,2,2025-07-30
192.168.1.12,41118.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:04.993Z,10,2,2025-07-30
192.168.1.88,56918.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:04.993Z,10,2,2025-07-30
192.168.1.88,56904.0,2025-07-30 10:58:07.036000+00:00,2025-07-30T10:58:04.974Z,10,2,2025-07-30
192.168.1.88,42788.0,2025-07-30 10:58:07.035000+00:00,2025-07-30T10:58:05.106Z,10,2,2025-07-30
192.168.1.88,56876.0,2025-07-30 10:58:02.029000+00:00,2025-07-30T10:57:59.973Z,10,2,2025-07-30
192.168.1.67,57974.0,2025-07-30 10:58:02.028000+00:00,2025-07-30T10:57:59.983Z,10,2,2025-07-30
192.168.1.67,57973.0,2025-07-30 10:58:02.028000+00:00,2025-07-30T10:57:59.982Z,10,2,2025-07-30
192.168.1.88,56894.0,2025-07-30 10:58:02.028000+00:00,2025-07-30T10:57:59.982Z,10,2,2025-07-30
192.168.1.88,56882.0,2025-07-30 10:58:02.028000+00:00,2025-07-30T10:57:59.973Z,10,2,2025-07-30
192.168.1.88,56876.0,2025-07-30 10:58:02.028000+00:00,2025-07-30T10:57:59.973Z,10,2,2025-07-30
192.168.1.67,57977.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.196Z,10,2,2025-07-30
192.168.1.88,56866.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.190Z,10,2,2025-07-30
192.168.1.67,57976.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.190Z,10,2,2025-07-30
192.168.1.88,37620.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.177Z,10,2,2025-07-30
192.168.1.88,37608.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.176Z,10,2,2025-07-30
192.168.1.88,37628.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.174Z,10,2,2025-07-30
192.168.1.88,37608.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.174Z,10,2,2025-07-30
192.168.1.88,37606.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.158Z,10,2,2025-07-30
192.168.1.88,37600.0,2025-07-30 10:57:56.997000+00:00,2025-07-30T10:57:55.157Z,10,2,2025-07-30
192.168.1.88,56858.0,2025-07-30 10:57:56.996000+00:00,2025-07-30T10:57:55.197Z,10,2,2025-07-30
192.168.1.67,57602.0,2025-07-30 10:57:51.965000+00:00,2025-07-30T10:57:50.043Z,10,2,2025-07-30
192.168.1.67,57605.0,2025-07-30 10:57:51.965000+00:00,2025-07-30T10:57:50.027Z,10,2,2025-07-30
192.168.1.88,37584.0,2025-07-30 10:57:51.965000+00:00,2025-07-30T10:57:50.026Z,10,2,2025-07-30
192.168.1.88,37566.0,2025-07-30 10:57:51.965000+00:00,2025-07-30T10:57:49.981Z,10,2,2025-07-30
192.168.1.88,37568.0,2025-07-30 10:57:51.965000+00:00,2025-07-30T10:57:49.981Z,10,2,2025-07-30
192.168.1.88,37568.0,2025-07-30 10:57:51.965000+00:00,2025-07-30T10:57:49.979Z,10,2,2025-07-30
192.168.1.94,59311.0,2025-07-30 10:57:51.965000+00:00,2025-07-30T10:57:49.978Z,10,2,2025-07-30
192.168.1.88,33462.0,2025-07-30 10:57:42.058000+00:00,2025-07-30T10:57:39.978Z,10,2,2025-07-30
192.168.1.88,33452.0,2025-07-30 10:57:42.058000+00:00,2025-07-30T10:57:39.978Z,10,2,2025-07-30
192.168.1.88,33452.0,2025-07-30 10:57:42.058000+00:00,2025-07-30T10:57:39.978Z,10,2,2025-07-30
192.168.1.67,57598.0,2025-07-30 10:57:42.057000+00:00,2025-07-30T10:57:40.001Z,10,2,2025-07-30
192.168.1.88,33464.0,2025-07-30 10:57:42.057000+00:00,2025-07-30T10:57:40.001Z,10,2,2025-07-30
192.168.1.67,57599.0,2025-07-30 10:57:42.057000+00:00,2025-07-30T10:57:39.997Z,10,2,2025-07-30
192.168.1.88,47074.0,2025-07-30 10:57:36.975000+00:00,2025-07-30T10:57:34.987Z,10,2,2025-07-30
192.168.1.88,47072.0,2025-07-30 10:57:36.975000+00:00,2025-07-30T10:57:34.965Z,10,2,2025-07-30
192.168.1.88,47056.0,2025-07-30 10:57:36.975000+00:00,2025-07-30T10:57:34.965Z,10,2,2025-07-30
192.168.1.88,33440.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:35.012Z,10,2,2025-07-30
192.168.1.88,33448.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:35.011Z,10,2,2025-07-30
192.168.1.67,57607.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:35.011Z,10,2,2025-07-30
192.168.1.67,57603.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:35.010Z,10,2,2025-07-30
192.168.1.88,47098.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:34.988Z,10,2,2025-07-30
192.168.1.88,47084.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:34.987Z,10,2,2025-07-30
192.168.1.12,34532.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:34.987Z,10,2,2025-07-30
192.168.1.88,47074.0,2025-07-30 10:57:36.974000+00:00,2025-07-30T10:57:34.987Z,10,2,2025-07-30
192.168.1.67,57605.0,2025-07-30 10:57:31.979000+00:00,2025-07-30T10:57:29.999Z,10,2,2025-07-30
192.168.1.67,57607.0,2025-07-30 10:57:31.979000+00:00,2025-07-30T10:57:29.996Z,10,2,2025-07-30
192.168.1.88,47042.0,2025-07-30 10:57:31.979000+00:00,2025-07-30T10:57:29.995Z,10,2,2025-07-30
192.168.1.88,47026.0,2025-07-30 10:57:31.979000+00:00,2025-07-30T10:57:29.980Z,10,2,2025-07-30
192.168.1.88,47010.0,2025-07-30 10:57:31.979000+00:00,2025-07-30T10:57:29.980Z,10,2,2025-07-30
192.168.1.88,47010.0,2025-07-30 10:57:31.979000+00:00,2025-07-30T10:57:29.979Z,10,2,2025-07-30
192.168.1.67,57601.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:25.031Z,10,2,2025-07-30
192.168.1.88,46998.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:25.026Z,10,2,2025-07-30
192.168.1.67,57599.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:25.025Z,10,2,2025-07-30
192.168.1.88,37364.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:25.017Z,10,2,2025-07-30
192.168.1.88,37338.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:25.016Z,10,2,2025-07-30
192.168.1.88,37354.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:25.012Z,10,2,2025-07-30
192.168.1.88,37338.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:25.012Z,10,2,2025-07-30
192.168.1.88,37324.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:24.970Z,10,2,2025-07-30
192.168.1.88,37308.0,2025-07-30 10:57:26.951000+00:00,2025-07-30T10:57:24.968Z,10,2,2025-07-30
192.168.1.88,47000.0,2025-07-30 10:57:26.950000+00:00,2025-07-30T10:57:25.031Z,10,2,2025-07-30
192.168.1.88,37288.0,2025-07-30 10:57:22.008000+00:00,2025-07-30T10:57:19.968Z,10,2,2025-07-30
192.168.1.67,57603.0,2025-07-30 10:57:22.007000+00:00,2025-07-30T10:57:19.983Z,10,2,2025-07-30
192.168.1.67,57601.0,2025-07-30 10:57:22.007000+00:00,2025-07-30T10:57:19.983Z,10,2,2025-07-30
192.168.1.88,37298.0,2025-07-30 10:57:22.007000+00:00,2025-07-30T10:57:19.982Z,10,2,2025-07-30
192.168.1.88,37278.0,2025-07-30 10:57:22.007000+00:00,2025-07-30T10:57:19.969Z,10,2,2025-07-30
192.168.1.88,37288.0,2025-07-30 10:57:22.007000+00:00,2025-07-30T10:57:19.969Z,10,2,2025-07-30
192.168.1.67,57601.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.994Z,10,2,2025-07-30
192.168.1.67,57605.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.993Z,10,2,2025-07-30
192.168.1.88,47704.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.981Z,10,2,2025-07-30
192.168.1.12,53288.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.980Z,10,2,2025-07-30
192.168.1.88,47692.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.980Z,10,2,2025-07-30
192.168.1.94,59305.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.979Z,10,2,2025-07-30
192.168.1.88,47718.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.979Z,10,2,2025-07-30
192.168.1.88,47692.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.978Z,10,2,2025-07-30
192.168.1.88,47680.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.962Z,10,2,2025-07-30
192.168.1.88,47674.0,2025-07-30 10:57:16.955000+00:00,2025-07-30T10:57:14.961Z,10,2,2025-07-30
